NAME	MMS AN non-treated	MMS AO Non-treated	MMS AP Non-treated	MMS AR non-irradiated	MMS BA Non- treated  4x44K	MMS BB Non- treated 4x44K	MMS BC1 4x44K (w/o ORGANOIDS digestion)	MMS BE (without organoids)	MMS BF (without organoids)	MMS BL*	MMS E 08/05-08/19	MMS H1 Intact	MMS X Intact Exp1	MMS Z
subtype	not	not	not	not	not	not	CL	CL	not	not	CL	CL	CL	CL
57655	-0.0314	0.0582	-0.1738	0.179	0.342	-0.154	-0.103	0.371	-1.14	0.17	0.1662	0.454	0.246	1.293
57657	-0.173	0.298	0.306	0.855	-0.052	0.153	0.38	0.081	0.126	0.063	-0.407	-0.166	-0.315	0.779
57658	0.443	0.092	0.333	0.763	0.314	0.173	0.238	0.533	0.047	0.581	0.361	0.116	0.039	1.016
57659	0.0285	0.293833333	0.3065	0.483	0.653	0.313	0.263	0.123	-0.097	0.533	0.315166667	-0.087	0.214	-0.393
57661	0.529	-0.25	-0.399	-0.352	-1.872	-0.709	-0.449	-0.106	-0.067	-0.575	0.95	0.379	-0.003	1.891
57663	-0.0175	-0.2375	-0.1175	0.9655	0.08275	-0.9625	-0.035375	-0.0925	-0.379944444	-0.229	0.4305	-0.2055	-0.2765	1.6415
57664	0.2374	0.1638	0.1138	0.006	-0.023	-0.582	0.5	1.874	1.169	-0.336	1.5074	1.756	0.928	1.48
57665	0.5845	-0.047357143	-0.033071429	-0.3945	-0.1345	0.7275	0.4825	0.6885	0.5745	0.3785	-0.7545	0.3605	0.1515	-0.2395
57669	-0.1315	-0.8835	-1.0725	-1.135875	-0.4795	-0.3595	-0.7905	-0.9495	-0.5425	-0.3225	-2.5445	-2.1025	-1.7745	0.7225
57670	-0.086	-0.338	0.412	0.397	-0.213	0.017	-0.403	-0.553	0.117	-0.293	0.726	-0.493	-0.82	-0.155
57674	-0.7035	-0.7155	-0.1555	-1.0775	-1.0475	-1.1175	-1.2475	-1.1675	-1.2875	-1.1175	-1.1485	-0.8475	-0.9965	-1.3265
57678	0.074	-0.274	-0.059	0.239	0.483111111	0.245	-0.146571429	-1.082	-0.204	-0.31	-0.29	-0.536	-0.149	-1.218
57679	0.382428571	0.086428571	0.129285714	0.334714286	0.911714286	0.427714286	1.228714286	0.593714286	0.208714286	1.058714286	-0.008142857	-0.089285714	0.005714286	0.177714286
5768	1.059	0.914	0.679	1.277	0.357	0.157	0.827	0.467	0.857	0.997	1.58	0.847	-0.198	0.269
57680	-0.147	0.215333333	0.1665	0.2185	-0.2635	-0.0735	-0.3425	-0.8895	-1.0835	-0.3845	0.1505	-1.3275	-0.9065	0.5105
57684	0.6819875	-0.0302125	-0.1186125	-0.5008125	0.1931875	0.2461875	0.4601875	0.3161875	0.1551875	0.0461875	0.0211875	-0.1588125	-0.0908125	-0.6208125
57685	-0.246	0.23	0.023	0.1015	-0.1125	-0.0585	0.2615	-0.0905	-0.1075	0.6835	-0.10925	0.1595	0.0565	-0.3075
57689	0.7215	1.1095	1.9485	0.6425625	0.8915	1.2435	0.3635	0.2205	0.4805	1.3415	1.3585	0.3975	0.0325	0.7095
57690	0.076	-0.161	-0.198	-0.1945	-0.012	-0.575	0.713	-0.184	-0.194	0.2815	0.033	0.412	-0.147	-0.7285
57692	0.1295	-0.3755	-0.1095	1.7555	-0.060944444	1.5765	0.7665	-0.1135	0.0655	0.2405	0.3275	-0.0745	-0.3365	-0.0055
57693	-0.171333333	0.0895	0.147666667	0.7315	0.018	0.21	0.288	-0.013	0.062	-0.096	-0.059666667	0.088	0.214	0.389
57695	-0.111666667	-0.222166667	-0.2315	-0.933	-1.766	-1.222	0.073	0.298	-0.071	-0.343	-0.096	-0.437	0.267	-0.307
57696	-0.013	0.02225	0.0641875	-0.6615	0.0535	-0.5225	-0.6105	-0.5135	-0.4035	-0.8135	0.504875	-0.7475	-0.5795	1.4295
57698	-0.4275	-1.6755	-1.6195	-0.8555	-1.3955	-0.3655	-1.5755	-0.7755	-0.7455	-1.0155	-2.9165	-1.1955	-2.0985	-1.8145
57699	-0.028666667	0.162333333	-0.0255	-0.077333333	-2.480333333	0.530666667	-0.314761905	-0.169333333	-1.773333333	-0.119333333	0.252466667	-0.033333333	0.292666667	-0.110333333
577	-0.1875	-0.4515	-0.5535	0.096875	-0.228277778	-0.4475	0.1884	-0.0095	-0.067611111	-0.173	0.0305	0.1615	-0.2055	1.2975
5770	0.187785714	-0.016642857	0.019785714	-1.4575	-0.0935	0.1795	0.0285	-0.0255	-0.0435	-0.3175	0.608214286	-0.5335	0.0335	-0.0175
57704	-0.053857143	0.219285714	0.262857143	0.636	-0.024	-0.279	-0.26	-0.278	0.02	-0.476	0.060714286	0.107	-0.119	0.088
57706	0.204	0.332	0.306	1.583	-1.134	0.198	-0.32	-0.166	-0.1	-0.114	1.08	-0.025	0.083	-0.317
57709	0.143285714	0.348285714	0.445285714	0.529285714	-0.177714286	0.328285714	0.490285714	-0.009714286	-0.050714286	-0.346714286	-0.040714286	-0.099714286	-0.036714286	-1.252714286
5771	-0.0255	0.5625	0.4865	0.3045	-0.2005	0.0995	0.5465	0.5315	-0.1145	0.1605	-0.2455	0.3545	0.4855	0.4585
57711	0.146875	0.058125	-0.039125	-0.2405	-0.0335	-0.2205	0.14645	0.3475	-0.4285	-0.5135	0.096357143	-0.0145	0.1315	-0.4085
57715	-0.32375	-0.89975	-0.52575	0.08525	-0.21575	-0.52275	-0.54075	-1.37975	-0.92175	-0.81975	-0.44075	-0.35025	-0.37925	0.08475
57717	0.75275	0.33675	0.43825	0.707	1.027	1.607	1.937	0.997	0.897	2.147	-0.162	1.887	0.567	0.195
57718	-0.3985	-0.1275	-0.0465	0.0425	-0.1795	0.1145	0.3665	-0.0915	0.4575	0.1885	-0.8745	0.0875	-0.1685	0.0095
57720	0.0455	-0.076875	-0.150375	-1.185	0.71	-0.775	-0.19	0.593	0.353	-0.006	0.07225	-0.035	-0.236	0.854
57721	-0.4275	-0.4865	-0.4395	-0.6965	-0.2035	-0.6335	-0.6195	-0.1895	0.1145	-0.6705	0.1645	-0.2295	-0.1095	0.1595
57722	1.53785	1.50045	1.469	1.997	2.205	2.95	3.849	4.209	3.612	2.927	1.5753	4.216	3.93	3.125
57727	0.033	-0.117	0.333	-0.524	0.224	0.332	0.005	0.103	-0.163	-0.012	-0.206	0.432	-0.244	-0.418
57728	-0.0645	0.1185	-0.0875	0.5325	0.0705	0.3935	0.1505	0.0815	0.0015	-0.209125	0.9745	0.1785	-0.1685	-0.5705
57730	-1.529	-1.596	-1.754	-0.819	-2.054	-2.286	-2.063	-0.387	-0.865	-1.793	2.442	-2.991	-2.228	1.184
57731	-0.18	-0.371	-0.186333333	1.010666667	-0.279333333	-0.836333333	-0.070333333	-0.592333333	-0.303333333	-1.010333333	0.176333333	0.372666667	-0.017333333	-0.298333333
57733	-0.004	0.164	-0.075	0.398666667	-0.368	-0.012	-0.123	-0.213	-0.262	-0.7444	-0.116	-0.116	0.122	0.272
5775	-0.479	-0.256	-0.254	0.231	0.361	-0.339	-0.839	-0.459	-0.399	-0.589	0.267	-1.069	-0.763	-0.836
57758	-1.065	-1.36	-1.204	-1.719	-0.949	-1.559	-1.499	-1.469	-0.299	-0.229	-1.537	-1.269	-1.612	-1.116
57761	2.795	3.478	2.91	2.181	1.851	2.591	2.401	3.361	3.221	1.991	2.511	3.771	2.595	1.681
57763	0.043	-0.19	-0.166	0.006	-0.391	-0.1595	-0.0625	0.1745	-0.0625	-0.191	1.168	-0.0675	-0.5555	0.8575
5777	-0.5035	-0.5595	-0.6915	-0.3195	-0.2585	-0.9695	-0.6845	-1.0605	-1.3965	-0.8165	-0.3135	-0.6365	-0.2805	0.2095
5778	-0.6615	-0.5865	-0.9445	-0.4835	-0.2665	-1.2565	-1.4965	-0.5465	-0.8065	-0.7765	-0.1105	-0.6165	0.1115	-0.3285
57786	-1.3365	-0.6955	-0.6535	-0.2882	0.3295	0.6385	0.3275	0.4435	0.1815	0.6085	-0.4925	-0.3885	0.0215	0.1165
57787	-0.47175	0.08725	0.13975	0.9065	-0.0865	-0.3965	-0.2955	-0.1255	0.3225	-0.6045	0.48925	-0.0615	0.2265	-0.2555
57794	0.038	0.162428571	0.052	-0.040428571	-0.830428571	-0.196428571	-0.199428571	0.417571429	0.322571429	-0.222428571	0.791	0.404571429	-0.131428571	1.737571429
57795	-0.9097	-0.1497	-0.6927	0.1923	-0.0127	-0.3507	0.0033	-0.3837	-0.1467	-0.0827	-0.5927	-0.1937	0.0523	-0.8647
57798	0.0075	0.0455	0.0975	0.0365	0.4625	-0.5665	-0.5565	0.6715	0.5635	-0.0155	1.6515	-0.3035	-0.3575	1.3365
57799	-0.049642857	-0.2335	-0.167	-1.0235	-0.1045	-0.0375	-0.3685	0.2365	0.7565	0.3985	-0.095785714	0.7975	-0.0345	0.0555
578	0.0805	0.3515	0.4235	1.3755	1.1365	0.1585	0.0295	0.0985	-0.0595	-0.2845	0.5095	0.7665	-0.2355	0.6775
5780	-0.1072	0.3246	0.2918	2.211	1.378	0.221	1.226	0.91	0.543	1.785	0.9082	0.434	-0.308	1.333
57801	0.3415	0.0575	0.3735	0.5755	0.4135	-0.2275	-1.6195	-1.0335	-0.5255	-0.8355	1.0025	-0.3015	-0.3615	1.2335
57804	0.301	0.403	0.504	0.699	1.205	0.241	0.157	0.295	0.202	0.89	0.884	-0.351	-0.928	0.918
57805	0.2885	-0.0655	0.9105	1.8315	1.4385	-1.3535	-0.7195	-0.2715	-0.5265	0.2265	1.0475	0.5225	-0.0285	-0.2775
5781	0.4455	-0.8385	-0.9935	0.4325	0.9055	0.239	-0.001	-0.664	-0.0615	0.265	-1.7785	0.2705	-0.051	0.7265
57817	-0.622	-0.326	0.023	-0.44	-0.951	-1.909	-1.26	-1.619	-2.025	-1.635	-0.09	-0.638	-1.356	-1.595
57818	-0.057	0.479	0.077	1.343	-3.437	-0.0993	0.055	-0.299	-0.162	1.419	0.206	0.011	-0.141	-0.37
57819	-0.2715	-0.015	-0.021	0.897	0.164	-0.56	-0.471	-0.229	-0.873	-0.479	-0.475	-0.899	-0.037	-0.686
5782	0.9585	-0.9055	-1.0335	-1.7085	-0.8015	0.0825	0.5115	0.8945	0.2845	1.0725	-0.7785	-0.3135	0.9805	-0.0415
57820	0.078	0.136	-0.155	-0.523	0.245	0.516	0.377	0.795	0.367	0.217	-0.034	0.493	0.62	0.676
57821	-0.568	0.362	0.033	-0.132	-1.126	0.345	0.504	0.15	0.332	0.415	1.425	-0.353	-0.457	1.173
57822	1.2055	0.9725	1.5115	1.7845	0.9305	1.0085	-0.7515	-0.5835	0.6185	0.8505	-0.8605	-0.1915	-0.8575	-2.0115
57823	-0.499571429	-0.054285714	-0.261714286	2.37	0.044	-2.259	1.139	0.772	-0.707	1.357	-0.11	-0.782	0.117	0.973
57824	-0.265	0.319	0.167	0.724	0.123	0.034	0.366	-0.051	0.006	0.303	0.308	-0.165	-0.112	-0.332
57826	0.343142857	-0.094571429	-0.082	-0.657	-0.18	-0.233	-0.359	0.014	0.103	0.078	-0.24575	0.246	-0.223	-0.978
57827	-0.806	0.916	0.661	2.597	1.214	-0.361	-0.403	-0.033	0.056	-0.283	0.773	0.415	-0.214	0.169
57829	-0.0159	0.0987	0.1343	0.5217	0.3945	0.2035	0.0975	0.0105	0.0245	-0.0465	0.0329	0.1745	0.2625	1.6025
5783	0.592	0.777	0.802	-0.17	1.085	2.215	2.471	2.129	2.086	1.72	0.82	1.955	2.65	1.463
57830	-0.3374	-0.0136	-0.2606	1.368	0.467	-0.043	0.28	0.066	0.211	1.042	0.1042	-0.121	-0.556	-0.432
57834	0.028333333	0.236333333	0.3175	0.1145	-0.2595	-0.2845	-0.1095	-0.2315	-0.2495	-0.7535	-0.0405	0.2335	0.1795	-0.0365
57835	-0.011333333	0.319333333	0.17	1.244	0.072555556	0.1617	0.1352	-0.143	-0.0718	-0.182	-0.032	-0.273	-0.03	-0.469
5784	0.9055	0.1495	0.0115	1.2165	-0.0835	0.0365	-1.2785	-0.5265	-0.4105	0.1645	-0.6625	-0.5725	-0.4355	-0.7605
5786	0.176	0.041	0.086	-0.182	0.059	-0.146	0.021	-0.088	-0.248	-0.136	0.267	-0.035	0.04	-0.313
57862	0.052	0.477	0.282	-0.38	0.672	0.126	0.1	0.235	0.271	0.211	0.338	0.462	0.25	0.672
57863	-0.31	0.237	0.251	0.347	-0.419	-0.353	1.139	1.839	0.047	2.045	-0.366	0.981	-0.125	0.537
57864	-0.18675	-0.02675	-0.2755	-0.0825	-0.1575	-0.1155	-0.0355	-0.3675	-0.7015	-0.2179	-0.7655	0.0345	0.4045	2.0425
5787	-0.3075	-0.3425	-0.8865	-1.0495	-0.8725	-1.0115	-0.9515	-0.9755	-1.1805	0.4095	-1.1245	-1.7365	-1.1325	-1.1065
5788	-2.652	-2.492	-2.455	-2.88875	-2.5095	-3.40775	-2.4575	-2.2405	-3.29925	-2.77975	-2.421	-2.47225	-2.203	-4.2375
5789	-0.181	-0.078	-0.293	0.1142	-0.109	0.178	0.121	-0.067	0.067	0.834	0.751	0.213	0.772	1.109
579	-0.107916667	0.062833333	0.153666667	0.5315	-0.3345	-0.4455	-0.3815	-0.3385	-0.2395	-0.1265	0.101166667	-0.8825	-0.2095	1.0235
5790	-0.6125	0.0065	-0.0835	0.6665	-0.6805	-0.6165	-0.7315	-0.4265	-0.5865	-0.7565	0.2065	-0.5225	-0.2945	1.0685
5791	1.245	0.838	1.656	0.547	1.086	0.991	-0.14	-0.34	0.314	3.806	-0.108	-0.169	-0.343	-0.158
5792	0.826857143	0.4075	0.673214286	1.513	1.303	-1.037	-2.787	-3.197	-1.137	-1.387	-0.618	-1.797	-2.986	-2.419
5793	0.6505	0.6635	0.1445	-0.8705	0.5585	1.3365	1.8635	1.5975	1.2315	2.2145	-0.7305	1.2095	2.3475	0.7395
5794	-0.08	0.484	0.207	0.381	0.396	0.652	0.653	-0.508	-0.446	-0.419	1.106	0.167	-0.086	1.505
5795	-0.123857143	0.097428571	0.037714286	-0.356	-0.152	-0.278	-0.375	-0.211	-0.217	-0.518	-0.044428571	-0.255	0.957	0.713
5796	0.592083333	0.208972222	0.28975	1.04375	0.95625	1.14175	0.00825	-0.40875	0.55525	0.28725	-0.484805556	0.13975	0.04725	-0.78225
5797	0.35225	0.63325	0.62325	-0.43025	0.83975	0.01425	0.90025	0.89275	0.93175	1.49375	0.95525	0.93525	1.22475	1.41425
5798	1.19	0.567	0.191	1.56	0.635	0.929	1.475	0.757	1.859	3.483	2.294	2.383	0.749	2.19
5799	-0.043	-0.106714286	-0.237714286	-0.264	-0.944	-1.304	-0.224	-0.434	-1.274	-0.454	-0.272571429	-0.274	-0.693	-1.226
58	1.6315	1.7815	2.0935	0.7185	1.0485	1.6185	-1.7015	-0.7815	-0.6715	-0.3715	-1.1045	-0.2515	-1.1605	-1.3995
580	-0.8525	-1.9965	-1.3875	-1.2045	-0.9865	-0.9895	-1.4585	-0.2765	-0.8845	-1.3975	-1.1425	-1.2415	-1.5375	-0.8745
5800	-0.7785	-0.8805	-0.6625	-0.787071429	-0.4835	-0.7165	-0.3695	-0.4095	-0.5895	-0.7105	-0.6175	-0.4175	-0.5235	-1.2605
5801	1.1135	-0.2795	-0.4065	-0.1055	-0.30385	0.4755	-0.5165	-0.5285	-1.0505	0.3725	-1.2455	-0.3085	-0.6625	-2.1915
5802	0.289	-0.057	0.065	0.587428571	0.0079	-0.321	0.181	-1.161	0.221	-1.231	0.469	-0.24	-0.294	1.319
5803	2.6325	1.0605	2.2845	1.5715	2.2915	2.5725	0.1055	-0.0245	1.2785	1.1645	-1.0575	-0.4135	-0.5905	-1.4265
5805	0.504	0.252	0.479	-0.476	0.204	0.514	0.234	-0.596	0.334	0.424	-1.122	-0.166	-0.23	-0.193
5806	-0.1155	0.1785	-0.2015	0.6795	-0.0715	0.2265	3.5995	3.0305	1.6885	1.3635	2.1995	0.7905	2.6475	1.9945
581	2.583	-0.558	-0.675	1.041	0.517	-0.575	-0.083	-0.319	-0.269	-0.588	2.231	0.078	0.442	0.336
5810	-0.357	0.126	0.004	-0.569	-0.35	0.345	0.37	0.101	0.294	0.466	-0.757	-0.424	-0.388	0.58
5813	-0.3435	-0.2015	-0.0125	0.8655	0.1985	-0.1655	0.4165	1.0255	0.7235	-0.6955	2.4505	-0.0145	0.1035	2.1265
5814	-0.0705	0.0175	-0.0625	-0.1095	-0.2795	0.0905	0.2105	-0.0495	-0.0895	-0.0195	-1.6835	-0.1395	-0.2265	-1.3205
58155	-0.339	-1.073	-0.892	-1.746	-1.203	-1.068	-0.817	-0.555	-0.71	-0.411	-1.602	-0.598	-0.491	-0.549
58157	0.5015	0.0945	0.2065	0.574666667	-0.0215	0.6505	-0.0055	0.2185	0.1005	0.7315	-0.1685	-0.2815	0.2605	-0.7335
58158	-0.3165	-0.1235	0.148	0.3395	0.0255	-0.0365	0.0255	-0.2005	-0.0955	-0.0655	0.0885	-0.3445	-0.0545	-0.2155
5816	-0.403	0.23	0.487	-0.076	-1.35	-0.616	-0.581	-1.713	-1.622	-2.343	0.027	-0.258	-0.459	-1.593
5817	0.229	-0.298	-0.437	0.302333333	0.2	0.172	0.249	0.023	0.122	-2.781	-0.167	0.392	-0.13	-0.221
5818	0.397	0.14	0.363	0.199	0.701	0.319	0.016	-0.103	0.246	-0.052	0.44	0.557	0.009	0.109
58189	0.17675	0.20775	0.23175	-0.777	-0.815	-1.879	-1.751	-0.972	-0.447	-0.245	0.29425	-0.888	-2.231	-0.696
5819	0.8825	-0.5665	-0.1895	-0.2905	-0.6505	-0.2205	-1.2605	-1.8705	-1.1205	-0.4605	-0.9955	-1.5505	-1.4685	-1.2415
58190	0.0455	-0.4285	-0.8785	-0.4515	-0.7275	-0.0395	0.3115	0.8715	0.0815	0.2175	0.3055	0.0015	0.5575	0.4245
58191	1.886	0.885	1.289	3.795	0.985	0.733	0.046	0.243	0.548	0.761	-0.218	-0.091	-0.331	-1.418
582	-0.3525	-0.1995	-0.1835	0.0365	-0.1735	-0.4235	-0.1235	0.4565	0.0065	0.3365	-0.3905	-0.0735	0.0955	0.2145
5822	0.26	0.1333	0.2219	-0.357	0.635	-0.79	-0.418	0.311	-0.042	-0.354	1.2297	1.021	0.03	2.241
5824	-0.155	-0.59	-0.835	0.293	-0.69	-0.159	0.684	0.28	0.19	0.222	-0.352	-0.137	-0.087	0.138
5825	0.09475	-0.950125	-0.838	-2.2395	-0.6925	0.6055	0.1825	-0.2055	0.2095	0.2265	-1.32725	-0.1815	-0.0885	-0.8645
5826	-0.0695	0.0415	0.1585	0.0695	0.5845	-0.4585	-0.0815	0.1655	-0.4215	0.3315	0.335666667	-0.3865	0.2895	0.7945
5827	-0.64475	-0.07575	-0.10975	-0.15175	-0.24725	-0.30375	0.16225	-0.02425	-0.37325	-0.54375	-0.16675	-0.33775	-0.51175	-0.21325
5828	-0.00375	-0.280625	-0.18425	-0.3805	-0.3135	0.2415	0.2845	0.0335	0.1875	0.0465	-0.88075	-0.1055	-0.2825	-1.4535
5829	-0.124	0.032	0.277	0.1075	-0.5465	-0.4595	-0.36	-0.1265	0.1025	-0.3405	0.904	-0.5325	-0.1005	0.4275
583	-0.345	-0.737	0.021	-0.399	-0.008	0.282	0.548	0.712	0.241	0.307	-0.201	-0.181	0.499	-0.27
5830	-0.714	-0.526	-0.642	-0.725	-0.665	-0.545	-0.332	-0.774	-0.604	-1.584	-0.217	0.052	0.066	0.163
5831	0.831	0.516	0.098	-0.002	0.498	0.338	-0.002	0.308	0.068	-0.172	1.209	0.788	0.508	0.799
5832	0.3875	-0.1005	-0.3875	-1.0245	0.1305	-0.1295	-0.2805	-0.4145	-0.4865	0.2405	-0.8145	0.4355	-0.1085	-0.0285
5833	0.1015	0.418166667	0.4315	1.2735	0.1435	-0.4035	0.1485	0.7245	0.2085	0.0105	0.7365	0.0215	-0.2335	0.0685
5834	0.298928571	0.193071429	0.260785714	0.3875	0.3545	-0.8285	-0.5305	0.2015	-0.3455	-0.3815	0.890642857	0.6915	-0.0225	1.8725
5836	-1.0695	-0.1045	-0.5365	-0.0125	0.0795	-0.6705	0.0425	-0.0055	-0.8325	-0.2095	-0.5505	-0.6225	-0.0845	-0.4085
5837	-0.6715	0.0495	-0.1245	1.0217	-0.3925	-0.0435	-0.2955	-0.3045	-0.3855	0.0395	-0.3855	-0.4835	-0.3405	-0.7935
58472	0.4965	0.0875	0.3995	0.7115	-0.2785	0.1015	-0.2185	-0.5785	-0.1385	-0.0685	-1.2565	-0.2985	-1.1095	-0.8435
58475	-1.365	-1.53	-2.045	-1.346833333	-1.82395	-2.207	-1.332	-0.934	-2.125	1.717	0.188	-1.341	-1.817	-1.635
58477	0.4755	1.0295	0.5725	-0.1295	1.2885	0.8585	0.5155	0.6385	0.7655	0.8065	1.2735	0.9245	0.3575	0.7565
58478	0.536	-1.009	-0.794	-1.415	-0.328	0.23	0.1	0.131	0.231	0.354	-1.423	-0.666	0.506	-0.376
58480	-0.2315	0.2425	-0.0385	-0.5365	-0.6095	0.1375	0.0695	0.1205	0.2745	-0.2605	0.4455	0.7085	-0.4275	0.4205
58483	-0.115166667	0.1205	0.0255	-0.8905	-0.3305	-0.2335	0.0645	-0.4795	-0.1405	-0.6595	0.074833333	-0.2645	0.1225	-0.8115
58484	-1.134	-0.848	-1.488	-1.253625	-1.267	-0.772	-0.8017	-0.404	-1.0737	-0.881	-0.715	-0.73	-0.802	-0.744
58485	0.2605	0.092928571	0.176642857	0.6335	0.6575	-0.4355	0.0135	-0.3955	-0.5425	0.1265	0.894928571	-0.1735	-0.2705	0.3195
58486	0.6	-0.136	-0.299	-0.409	-0.012	0.866	1.169	1.3	0.761	0.881	-0.154	0.365	0.736	0.591
58487	-0.307375	-0.26925	-0.1555	0.349	-0.59	-1.278	-1.062	-1.256	-1.369	-1.051	-0.07425	-0.915	-0.738	-1.451
58488	1.1435	0.2665	0.2175	0.3605	0.3305	0.2305	0.0305	-0.1395	-0.0395	0.3305	-1.0295	-0.2795	-0.1555	-0.7235
58489	0.536	-0.512	-0.26	-0.053	-0.839	-0.508	-0.377	-0.902	-0.706	-0.235	-1.69	-0.988	0.011	-2.021
58490	-0.639	-0.602	0.178	0.714	-0.011428571	0.60875	0.764	0.0864375	-4.238	0.49075	0.72	0.079	0.151	1.521
58491	-0.217	0.2295	0.1635	0.8765	0.3215	-0.1075	-2.0595	0.3875	-0.1375	-0.5075	0.1015	0.4295	0.0925	0.3475
58494	0.2505	1.2495	1.0985	-0.0005	1.7645	2.0535	2.7295	2.3865	2.3695	2.5295	2.0225	2.1055	2.0235	2.3615
58495	-0.406	-1.977	-1.806	1.464	-1.024	-2.155	-2.973	-3.417	-2.605	-1.828	-4.103	-3.293	-3.285	-4.526
58496	-0.1585	0.2905	-0.3155	-0.1085	-0.1175	0.0045	0.2165	0.0655	0.1105	0.3265	0.2405	0.0715	0.0195	0.8545
58497	-0.2967	-0.1545	-0.1487	0.2945	-0.5185	-0.1195	-0.5785	-0.4525	-0.3825	-0.3785	-0.2265	-0.1005	-0.1015	-1.0015
58498	-0.120833333	-0.051833333	-0.089833333	0.463166667	-1.667833333	0.143166667	-0.761833333	-1.179833333	-1.193833333	-0.613833333	-0.424833333	-0.302833333	-0.197833333	-1.574833333
58499	0.8355	1.1965	0.8695	1.3345	0.4045	0.0045	0.3345	0.5245	0.9845	0.3545	0.7955	0.4345	0.8685	0.3785
585	-0.3774375	-0.1490625	-0.169375	0.083	0.033	0.02	0.503	0.229	-0.145	0.51	-0.033	0.262	0.202	0.073
58500	0.126714286	-0.036857143	-0.041928571	0.176	0.45	0.544	-0.324	-0.006	-0.365	0.355	-0.469928571	-0.529	0.102	-0.896
58503	-0.0935	0.363833333	0.2805	0.564833333	0.1905	0.0793	0.6635	-0.2045	0.0185	1.2355	0.204166667	0.0085	0.2145	0.8755
58504	0.4985	1.9385	1.9715	0.9705	2.3165	1.8905	1.2865	1.4325	1.0665	1.4835	1.0005	1.4195	2.4145	1.1305
58508	0.097	-0.764	-0.485	0.152	-0.26	-0.67	-1.26	-1.003	-0.532	-0.865	0.925	-0.34	-0.28	0.462
58510	-0.64625	-0.15825	-0.009375	0.4895	0.0175	-0.7015	0.2015	-0.3085	-0.0825	-1.9425	0.173875	-0.6045	-0.5175	-1.7855
58511	-0.376527778	-0.175527778	-0.301527778	0.005805556	-0.470527778	-0.419527778	-0.411527778	-0.331527778	-0.273527778	0.144597222	0.096472222	-0.276527778	0.257472222	0.907472222
58512	-0.4745	0.1025	0.2005	-0.4345	-0.1465	-0.8395	-0.3265	-0.5085	-0.3395	-1.1015	-0.0745	1.2895	-0.0785	0.1675
58513	-0.322	-0.423	-0.315	-0.212	-0.328	-1.176	0.3722	0.602	-0.23	-0.154	-0.179	-0.242	-0.023	-0.27
58516	-0.6025	0.5665	0.8015	1.8635	0.7935	0.3335	-0.6365	-0.5465	0.1835	-0.9065	1.5395	-1.0165	-1.5665	-0.2965
58517	-0.4685	-0.4685	-0.4185	-0.6215	0.4035	0.3075	-0.1265	0.0955	0.1445	-0.1435	1.6175	-0.6085	-0.3645	1.1285
58524	-0.423	0.18	-0.606	0.28225	-0.313	-0.211	-0.093	-0.854	-0.296	0.192	-0.647	0.204	0.006	-0.465
58526	0.182642857	0.471928571	0.305357143	1.0215	0.7875	0.5325	0.1225	-0.0205	-0.5275	0.4605	-0.592214286	-0.2075	0.2775	-0.2355
58528	0.035166667	0.022	0.002416667	2.4735	1.6135	0.8535	0.5735	1.2735	1.2235	0.8035	0.2993	0.6035	0.6835	-0.0205
58529	0.437	0.032	0.343	0.836	0.064	0.388	0.027	0.082	0.108	0.984	0.02	0.105	0.169	-0.034
58533	0.776	0.395	0.314	0.12	0.245	1.108	0.887	1.228	0.837	0.935	-0.46	1.102	0.748	-0.42
58538	-0.1595	0.1015	-0.3675	0.106785714	1.7695	-0.278611111	-0.6555	0.2245	-0.11875	0.2145	-1.0065	-0.3465	-0.1105	-1.0015
5858	0.584	-0.669	0.575	-0.281428571	-0.768	-0.19	-0.561	-0.441	-0.49	-0.269	-0.144	-1.063	0.028	1.13
5859	-0.1014	0.3364	0.3178	-0.285	0.322	-0.416	-0.347	-0.142	-0.525	-0.205	0.8208	0.15	-0.023	0.82
586	0.896	-0.208	-0.309	0.368428571	0.6	0.38	0.561	0.509	0.204	0.693	0.348	0.291	0.859	-0.077
5860	0.31325	0.09525	-0.09375	-0.00575	-0.36075	-0.64675	0.07225	0.30775	-0.05225	0.16725	-0.59575	0.31875	0.25825	0.00175
5861	0.5315	-0.4685	-0.5725	-0.9905	-0.1585	0.0805	0.2555	0.4165	0.3075	0.2735	-1.2545	0.4135	0.1965	-0.3785
5862	0.4955	0.0145	-0.0555	-0.6785	-0.1345	0.2315	0.2205	0.2865	0.2405	0.6785	-1.2235	0.4555	0.4635	-1.0695
5863	0.5865	-0.5835	-0.7035	-1.2975	-1.5405	-1.1695	-0.9175	0.0865	0.0105	-1.3485	0.5475	0.3655	-0.5115	1.8765
5864	-0.1915	-0.2405	-0.3725	-0.3945	-0.1685	-0.0585	-0.4085	-0.0985	-0.2885	-0.2585	0.1175	-0.3085	-0.0605	-0.3835
5865	0.577	-0.0505	0.289	-0.016	-0.083	-0.211	0.144	-0.093	-0.131	-0.159	0.202	-0.004	0.634	1.282
5866	-0.124714286	0.218857143	0.117	0.147714286	0.796	0.377	-0.058	0.487	0.228	0.726	0.260857143	0.409	0.376	0.203
5868	0.649625	-0.272375	-0.200875	-0.181	-0.132	0.516	0.26	0.053	0.285	0.22	-0.732625	-0.086	0.207	-0.377
